control_number,species_code,taxa,class,genus,species,subspecies,specific_name,generic_name,description,quantity,unit,value,country_origin,country_imp_exp,purpose,source,action,disposition,disposition_date,disposition_year,shipment_date,shipment_year,import_export,port,us_co,foreign_co,cleaning_notes
2016796289,AIE*,amphibian,Amphibia,Amietia,sp.,NA,RIVER,FROG,SPE,49,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,AIO*,amphibian,Amphibia,Amietophrynus,sp.,NA,NA,TOAD,SPE,23,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,HCNM,amphibian,Amphibia,Hyperolius,cinnamomeoventris,NA,BRAGANCA REED,FROG,SPE,10,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,HLAG,amphibian,Amphibia,Hyperolius,langi,NA,REED,FROG,SPE,3,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,HRL?,amphibian,Amphibia,Hyperolius,sp.,NA,REED,FROG,SPE,2,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,HYKI,amphibian,Amphibia,Hyperolius,kivuensis,NA,LAKE KEVU REED,FROG,SPE,12,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,HYVI,amphibian,Amphibia,Hyperolius,viridiflavus,NA,COMMON REED,FROG,SPE,32,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,3,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,PBC?,amphibian,Amphibia,Phrynobatrachus,sp.,NA,RIVER,FROG,SPE,11,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,PBC?,amphibian,Amphibia,Phrynobatrachus,sp.,NA,RIVER,FROG,SPE,12,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,AADO,amphibian,Amphibia,Arthroleptis,adolfifriederici,NA,RUGEGEWALD SCREECH,FROG,SPE,3,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,AIE*,amphibian,Amphibia,Amietia,sp.,NA,RIVER,FROG,SPE,10,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,AMGU,amphibian,Amphibia,Amietophrynus,gutturalis,NA,LOBATSI,TOAD,SPE,1,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,AMKI,amphibian,Amphibia,Amietophrynus,kisoloensis,NA,KISOLO,TOAD,SPE,5,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,AMRG,amphibian,Amphibia,Amietophrynus,regularis,NA,SQUARE-MARKED,TOAD,SPE,4,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,HCAS,amphibian,Amphibia,Hyperolius,castaneus,NA,AHL'S REED,FROG,SPE,13,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,HCNM,amphibian,Amphibia,Hyperolius,cinnamomeoventris,NA,BRAGANCA REED,FROG,SPE,15,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,10,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,PBC?,amphibian,Amphibia,Phrynobatrachus,sp.,NA,RIVER,FROG,SPE,1,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,PNTL,amphibian,Amphibia,Phrynobatrachus,natalensis,NA,"NATAL RIVER",FROG,SPE,20,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,PTYA,amphibian,Amphibia,Ptychadena,anchietae,NA,BANGUELLA GRASSLND,FROG,SPE,3,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,XEN?,amphibian,Amphibia,Xenopus,sp.,NA,CLAWED,FROG,SPE,9,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,AFOS,amphibian,Amphibia,Afrixalus,osorioi,NA,ANGOLA BANANA,FROG,SPE,2,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,AMKI,amphibian,Amphibia,Amietophrynus,kisoloensis,NA,KISOLO,TOAD,SPE,3,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,HRL?,amphibian,Amphibia,Hyperolius,sp.,NA,REED,FROG,SPE,8,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,KASE,amphibian,Amphibia,Kassina,senegalensis,NA,SENEGAL RUNNING,FROG,SPE,10,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,LCHT,amphibian,Amphibia,Leptopelis,christyi,NA,CHRIS. FOREST TREE,FROG,SPE,17,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,LEKI,amphibian,Amphibia,Leptopelis,kivuensis,NA,KISENY FOREST TREE,FROG,SPE,1,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,LPL?,amphibian,Amphibia,Leptopelis,sp.,NA,FOREST TREE,FROG,SPE,30,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,PCD?,amphibian,Amphibia,Ptychadena,sp.,NA,GRASSLAND,FROG,SPE,40,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,SCF?,amphibian,Amphibia,Arthroleptis,sp.,NA,SCREECHING,FROG,SPE,2,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,XEN?,amphibian,Amphibia,Xenopus,sp.,NA,CLAWED,FROG,SPE,4,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,AFQU,amphibian,Amphibia,Afrixalus,quadrivittatus,NA,BANANA,FROG,SPE,1,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,AIE*,amphibian,Amphibia,Amietia,sp.,NA,RIVER,FROG,SPE,1,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,AIE*,amphibian,Amphibia,Amietia,sp.,NA,RIVER,FROG,SPE,5,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,AIE*,amphibian,Amphibia,Amietia,sp.,NA,RIVER,FROG,SPE,7,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,EARF,amphibian,Amphibia,Phrynobatrachus,auritus,NA,EARED RIVER,FROG,SPE,1,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,HRL?,amphibian,Amphibia,Hyperolius,sp.,NA,REED,FROG,SPE,3,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,HRL?,amphibian,Amphibia,Hyperolius,sp.,NA,REED,FROG,SPE,4,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,HRL?,amphibian,Amphibia,Hyperolius,sp.,NA,REED,FROG,SPE,15,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,LCLR,amphibian,Amphibia,Leptopelis,calcaratus,NA,EFULEN FOREST TREE,FROG,SPE,2,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,LEKA,amphibian,Amphibia,Leptopelis,karissimbensis,NA,KARISS FOREST TREE,FROG,SPE,1,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,LPL?,amphibian,Amphibia,Leptopelis,sp.,NA,FOREST TREE,FROG,SPE,21,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,6,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,PHRP,amphibian,Amphibia,Phrynobatrachus,parvulus,NA,LOANDA RIVER,FROG,SPE,7,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796289,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,SPE,1,NO,NA,UG,UG,S,W,C,C,2016-01-20T00:00:00Z,2016,2016-01-18T00:00:00Z,2016,I,ME,NA,NA,NA
2016796508,DPUM,amphibian,Amphibia,Oophaga,pumilio,NA,STRAWBERRY,POISON-ARROW FROG,LIV,250,NO,NA,PA,PA,T,C,C,C,2016-01-21T00:00:00Z,2016,2016-01-20T00:00:00Z,2016,I,MI,NA,NA,NA
2016796508,DEAU,amphibian,Amphibia,Dendrobates,auratus,NA,GREEN,POISON-ARROW FROG,LIV,100,NO,NA,PA,PA,T,C,C,C,2016-01-21T00:00:00Z,2016,2016-01-20T00:00:00Z,2016,I,MI,NA,NA,NA
2016796844,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,1,NO,NA,AU,FR,S,W,C,C,2016-01-21T00:00:00Z,2016,2016-01-20T00:00:00Z,2016,I,CH,NA,NA,NA
2016797279,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,400,NO,NA,SG,SG,T,C,C,C,2016-01-22T00:00:00Z,2016,2016-01-22T00:00:00Z,2016,I,NY,NA,NA,NA
2016797638,AGCL,amphibian,Amphibia,Agalychnis,callidryas,NA,RED-EYED LEAF,FROG,LIV,300,NO,NA,NI,NI,T,C,C,C,2016-01-22T00:00:00Z,2016,2016-01-21T00:00:00Z,2016,I,MI,NA,NA,NA
2016797700,HYM?,amphibian,Amphibia,Hymenochirus,sp.,NA,DWARF CLAWED,FROG,LIV,80,NO,NA,ID,US,T,F,C,C,2016-01-22T00:00:00Z,2016,2016-01-21T00:00:00Z,2016,I,SF,NA,NA,NA
2016797817,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,925,NO,NA,SG,SG,T,W,C,C,2016-01-23T00:00:00Z,2016,2016-01-23T00:00:00Z,2016,I,LA,NA,NA,NA
2016797868,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,150,NO,NA,ID,ID,T,C,C,C,2016-01-24T00:00:00Z,2016,2016-01-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016797868,LICA,amphibian,Amphibia,Litoria,caerulea,NA,WHITE'S TREE,FROG,LIV,12,NO,NA,ID,ID,T,C,C,C,2016-01-24T00:00:00Z,2016,2016-01-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016797869,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,400,NO,NA,HK,HK,T,C,C,C,2016-01-24T00:00:00Z,2016,2016-01-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016797872,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,250,NO,NA,ID,ID,T,C,C,C,2016-01-24T00:00:00Z,2016,2016-01-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016797872,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,125,NO,NA,ID,ID,T,C,C,C,2016-01-24T00:00:00Z,2016,2016-01-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016797878,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,19719,KG,NA,CN,CN,T,W,C,C,2016-01-24T00:00:00Z,2016,2016-01-26T00:00:00Z,2016,I,LA,NA,NA,NA
2016797930,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,600,NO,NA,SG,SG,T,W,C,C,2016-01-24T00:00:00Z,2016,2016-01-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016797942,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1500,NO,NA,SG,SG,T,W,C,C,2016-01-24T00:00:00Z,2016,2016-01-24T00:00:00Z,2016,I,CH,NA,NA,NA
2016797951,HYLA,amphibian,Amphibia,Hyla,sp.,NA,TREE,FROG,LIV,1,NO,NA,HK,HK,T,W,C,C,2016-01-24T00:00:00Z,2016,2016-01-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016797951,PCHI,amphibian,Amphibia,Paramesotriton,chinensis,NA,CHINESE WARTY,NEWT,LIV,500,NO,NA,HK,HK,T,W,C,C,2016-01-24T00:00:00Z,2016,2016-01-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016797951,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,ORIENTAL FIREBELLY,NEWT,LIV,500,NO,NA,HK,HK,T,W,C,C,2016-01-24T00:00:00Z,2016,2016-01-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,3,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,5,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,15,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,16,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,18,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,22,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,24,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,26,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,GEP*,amphibian,Amphibia,Gephyromantis,sp.,NA,NA,FROG,SPE,13,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,HMAD,amphibian,Amphibia,Heterixalus,madagascariensis,NA,MADAGASCAR REED,FROG,SPE,3,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,MTD?,amphibian,Amphibia,Mantidactylus,sp.,NA,MADAGASCAR,FROG,SPE,3,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,MTD?,amphibian,Amphibia,Mantidactylus,sp.,NA,MADAGASCAR,FROG,SPE,12,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,MTD?,amphibian,Amphibia,Mantidactylus,sp.,NA,MADAGASCAR,FROG,SPE,13,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,MTD?,amphibian,Amphibia,Mantidactylus,sp.,NA,MADAGASCAR,FROG,SPE,14,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,MTD?,amphibian,Amphibia,Mantidactylus,sp.,NA,MADAGASCAR,FROG,SPE,15,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,MTD?,amphibian,Amphibia,Mantidactylus,sp.,NA,MADAGASCAR,FROG,SPE,16,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,MTD?,amphibian,Amphibia,Mantidactylus,sp.,NA,MADAGASCAR,FROG,SPE,20,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,2,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,8,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,9,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,10,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,11,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,SPM*,amphibian,Amphibia,Spinomantis,sp.,NA,NA,FROG,SPE,5,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,SPM*,amphibian,Amphibia,Spinomantis,sp.,NA,NA,FROG,SPE,15,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,11,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,12,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,13,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,14,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOOB,amphibian,Amphibia,Boophis,boehmei,NA,BOHME'S BRIGHT-EYE,FROG,SPE,18,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,GEP*,amphibian,Amphibia,Gephyromantis,sp.,NA,NA,FROG,SPE,8,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,GEP*,amphibian,Amphibia,Gephyromantis,sp.,NA,NA,FROG,SPE,10,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,GEP*,amphibian,Amphibia,Gephyromantis,sp.,NA,NA,FROG,SPE,17,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,HTX?,amphibian,Amphibia,Heterixalus,sp.,NA,MADAGASCAR REED,FROG,SPE,1,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,MTD?,amphibian,Amphibia,Mantidactylus,sp.,NA,MADAGASCAR,FROG,SPE,1,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,3,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,PLTB,amphibian,Amphibia,Platypelis,tuberifera,NA,AMBATO. GIANT TREE,FROG,SPE,7,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,PMAS,amphibian,Amphibia,Ptychadena,mascareniensis,NA,MASCAREN GRASSLAND,FROG,SPE,4,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOER,amphibian,Amphibia,Boophis,erythrodactylus,NA,FOREST BRIGHT-EYED,FROG,SPE,15,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,2,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,8,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,9,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,10,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,17,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,BOO?,amphibian,Amphibia,Boophis,sp.,NA,BRIGHT-EYED,FROG,SPE,19,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,GEP*,amphibian,Amphibia,Gephyromantis,sp.,NA,NA,FROG,SPE,1,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,GEP*,amphibian,Amphibia,Gephyromantis,sp.,NA,NA,FROG,SPE,4,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
2016797968,GEP*,amphibian,Amphibia,Gephyromantis,sp.,NA,NA,FROG,SPE,6,NO,NA,MG,MG,S,W,C,C,2016-01-25T00:00:00Z,2016,2016-01-25T00:00:00Z,2016,I,DE,NA,NA,NA
