control_number,species_code,taxa,class,genus,species,subspecies,specific_name,generic_name,description,quantity,unit,value,country_origin,country_imp_exp,purpose,source,action,disposition,disposition_date,disposition_year,shipment_date,shipment_year,import_export,port,us_co,foreign_co,cleaning_notes
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,450,NO,NA,ID,ID,T,C,C,C,2015-10-25,2015,2015-10-25,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,250,NO,NA,ID,ID,T,C,C,C,2015-10-25,2015,2015-10-25,2015,I,LA,NA,NA,NA
NA,OCLI,amphibian,Amphibia,Occidozyga,lima,NA,JAVA,FROG,LIV,75,NO,NA,ID,ID,T,C,C,C,2015-10-25,2015,2015-10-25,2015,I,LA,NA,NA,NA
NA,HYMB,amphibian,Amphibia,Hymenochirus,boettgeri,NA,ZAIRE DWARF CLAWED,FROG,LIV,60,NO,NA,SG,SG,T,C,C,C,2015-10-25,2015,2015-10-25,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,375,NO,NA,SG,SG,T,W,C,C,2015-10-25,2015,2015-10-25,2015,I,LA,NA,NA,NA
NA,CNP?,amphibian,Amphibia,Cynops,sp.,NA,FIREBELLY,NEWT,LIV,440,NO,NA,CN,HK,T,W,C,C,2015-10-25,2015,2015-10-25,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1350,NO,NA,SG,SG,T,W,C,C,2015-10-25,2015,2015-10-25,2015,I,CH,NA,NA,NA
NA,BUME,amphibian,Amphibia,Bufo,melanostictus,NA,BLACK-SPINED,TOAD,SPE,1,NO,NA,LA,LA,S,W,C,C,2015-10-26,2015,2015-10-26,2015,I,AN,NA,NA,NA
NA,THEA,amphibian,Amphibia,Theloderma,asperum,NA,HILL GARDEN BUGEYE,FROG,SPE,3,NO,NA,LA,LA,S,W,C,C,2015-10-26,2015,2015-10-26,2015,I,AN,NA,NA,NA
NA,JWFR,amphibian,Amphibia,Polypedates,leucomystax,NA,JAVA WHIPPING,FROG,SPE,14,NO,NA,LA,LA,S,W,C,C,2015-10-26,2015,2015-10-26,2015,I,AN,NA,NA,NA
NA,RNGV,amphibian,Amphibia,Rana,nigrovittata,NA,BLACK-STRIPED,FROG,SPE,5,NO,NA,LA,LA,S,W,C,C,2015-10-26,2015,2015-10-26,2015,I,AN,NA,NA,NA
NA,RHAC,amphibian,Amphibia,Rhacophorus,sp.,NA,FLYING,FROG,SPE,5,NO,NA,LA,LA,S,W,C,C,2015-10-26,2015,2015-10-26,2015,I,AN,NA,NA,NA
NA,RHAM,amphibian,Amphibia,Rhacophorus,maximus,NA,NEPAL FLYING,FROG,SPE,25,NO,NA,LA,LA,S,W,C,C,2015-10-26,2015,2015-10-26,2015,I,AN,NA,NA,NA
NA,MEGO,amphibian,Amphibia,Megophrys,sp.,NA,SPADEFOOT,TOAD,SPE,5,NO,NA,LA,LA,S,W,C,C,2015-10-26,2015,2015-10-26,2015,I,AN,NA,NA,NA
NA,MEGP,amphibian,Amphibia,Megophrys,parva,NA,BURMESE SPADEFOOT,TOAD,SPE,5,NO,NA,LA,LA,S,W,C,C,2015-10-26,2015,2015-10-26,2015,I,AN,NA,NA,NA
NA,MCH?,amphibian,Amphibia,Microhyla,sp.,NA,RICE,FROG,SPE,4,NO,NA,LA,LA,S,W,C,C,2015-10-26,2015,2015-10-26,2015,I,AN,NA,NA,NA
NA,ODR?,amphibian,Amphibia,Odorrana,sp.,NA,NA,FROG,SPE,15,NO,NA,LA,LA,S,W,C,C,2015-10-26,2015,2015-10-26,2015,I,AN,NA,NA,NA
NA,OPP?,amphibian,Amphibia,Ophryophryne,sp.,NA,MOUNTAIN,TOAD,SPE,2,NO,NA,LA,LA,S,W,C,C,2015-10-26,2015,2015-10-26,2015,I,AN,NA,NA,NA
NA,FEJL,amphibian,Amphibia,Fejervarya,limnocharis,NA,FIELD,FROG,SPE,9,NO,NA,LA,LA,S,W,C,C,2015-10-26,2015,2015-10-26,2015,I,AN,NA,NA,NA
NA,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,7,NO,NA,LA,LA,S,W,C,C,2015-10-26,2015,2015-10-26,2015,I,AN,NA,NA,NA
NA,LEX?,amphibian,Amphibia,Leptolalax,sp.,NA,ASIAN,TOAD,SPE,23,NO,NA,LA,LA,S,W,C,C,2015-10-26,2015,2015-10-26,2015,I,AN,NA,NA,NA
NA,LIMK,amphibian,Amphibia,Limnonectes,kuhlii,NA,KUHL'S WART,FROG,SPE,33,NO,NA,LA,LA,S,W,C,C,2015-10-26,2015,2015-10-26,2015,I,AN,NA,NA,NA
NA,LNN?,amphibian,Amphibia,Limnonectes,sp.,NA,WART,FROG,SPE,3,NO,NA,LA,LA,S,W,C,C,2015-10-26,2015,2015-10-26,2015,I,AN,NA,NA,NA
NA,AFFU,amphibian,Amphibia,Afrixalus,fulvovittatus,NA,BANDED BANANA,FROG,SPE,3,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,AFRL,amphibian,Amphibia,Afrixalus,laevis,NA,LIBERIA BANANA,FROG,SPE,1,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,PCD?,amphibian,Amphibia,Ptychadena,sp.,NA,GRASSLAND,FROG,SPE,43,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,11,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,XEN?,amphibian,Amphibia,Xenopus,sp.,NA,CLAWED,FROG,SPE,14,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,2,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,LCHT,amphibian,Amphibia,Leptopelis,christyi,NA,CHRIS. FOREST TREE,FROG,SPE,17,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,LEKI,amphibian,Amphibia,Leptopelis,kivuensis,NA,KISENY FOREST TREE,FROG,SPE,1,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,LPL?,amphibian,Amphibia,Leptopelis,sp.,NA,FOREST TREE,FROG,SPE,56,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,PHLV,amphibian,Amphibia,Phlyctimantis,verrucosus,NA,WARTY STRIPED,FROG,SPE,3,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,PNTL,amphibian,Amphibia,Phrynobatrachus,natalensis,NA,"NATAL RIVER",FROG,SPE,11,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,PBC?,amphibian,Amphibia,Phrynobatrachus,sp.,NA,RIVER,FROG,SPE,39,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,HCAS,amphibian,Amphibia,Hyperolius,castaneus,NA,AHL'S REED,FROG,SPE,20,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,HCNM,amphibian,Amphibia,Hyperolius,cinnamomeoventris,NA,BRAGANCA REED,FROG,SPE,15,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,HYVI,amphibian,Amphibia,Hyperolius,viridiflavus,NA,COMMON REED,FROG,SPE,34,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,HYKI,amphibian,Amphibia,Hyperolius,kivuensis,NA,LAKE KEVU REED,FROG,SPE,8,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,HRL?,amphibian,Amphibia,Hyperolius,sp.,NA,REED,FROG,SPE,46,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,KASE,amphibian,Amphibia,Kassina,senegalensis,NA,SENEGAL RUNNING,FROG,SPE,10,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,AFR?,amphibian,Amphibia,Afrixalus,sp.,NA,BANANA,FROG,SPE,1,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,AIE*,amphibian,Amphibia,Amietia,sp.,NA,RIVER,FROG,SPE,71,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,AMRG,amphibian,Amphibia,Amietophrynus,regularis,NA,SQUARE-MARKED,TOAD,SPE,4,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,AIO*,amphibian,Amphibia,Amietophrynus,sp.,NA,NA,TOAD,SPE,32,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,SCF?,amphibian,Amphibia,Arthroleptis,sp.,NA,SCREECHING,FROG,SPE,5,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,HOOC,amphibian,Amphibia,Hoplobatrachus,occipitalis,NA,AFRICAN PETERS,FROG,SPE,6,NO,NA,UG,UG,S,W,R,R,2015-10-21,2015,2015-09-15,2015,I,ME,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,860,NO,NA,HK,HK,T,C,C,C,2015-10-27,2015,2015-10-27,2015,I,AT,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,1100,NO,NA,HK,HK,T,C,C,C,2015-10-27,2015,2015-10-25,2015,I,NY,NA,NA,NA
NA,CYPY,amphibian,Amphibia,Cynops,pyrrhogaster,NA,JAPANESE FIREBELLY,NEWT,LIV,175,NO,NA,HK,HK,T,C,C,C,2015-10-27,2015,2015-10-25,2015,I,NY,NA,NA,NA
NA,PACB,amphibian,Amphibia,Pachytriton,brevipes,NA,TSITOU,NEWT,LIV,30,NO,NA,HK,HK,T,C,C,C,2015-10-27,2015,2015-10-25,2015,I,NY,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,150,NO,NA,ID,ID,T,W,C,C,2015-10-27,2015,2015-10-25,2015,I,NY,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,1710,NO,NA,DO,DO,T,C,C,C,2015-10-27,2015,2015-10-09,2015,I,NY,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,17690,KG,NA,CN,CN,T,C,C,C,2015-10-27,2015,2015-10-13,2015,I,LA,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,2232,NO,NA,EC,EC,T,C,C,C,2015-10-27,2015,2015-10-23,2015,I,NY,NA,NA,NA
NA,KALO,amphibian,Amphibia,Kaloula,pulchra,NA,ASIATIC PAINTED,FROG,LIV,216,NO,NA,VN,VN,T,W,C,C,2015-10-28,2015,2015-10-28,2015,I,MI,NA,NA,NA
NA,RLEU,amphibian,Amphibia,Rhacophorus,leucomystax,NA,FLYING,FROG,LIV,220,NO,NA,VN,VN,T,W,C,C,2015-10-28,2015,2015-10-28,2015,I,MI,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,SPE,4,ML,NA,CL,CL,M,C,C,C,2015-10-28,2015,2015-10-28,2015,I,MI,NA,NA,NA
NA,HLR*,amphibian,Amphibia,Hylarana,sp.,NA,NA,FROG,SPE,12,NO,NA,AU,AU,S,W,C,C,2015-10-28,2015,2015-10-26,2015,I,ME,NA,NA,NA
NA,RAFO,amphibian,Amphibia,Rana,forreri,NA,FORRER'S GRASS,FROG,SPE,480,KG,NA,MX,MX,T,W,C,C,2015-10-28,2015,2015-10-28,2015,I,NG,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,500,NO,NA,HK,HK,T,W,C,C,2015-10-29,2015,2015-10-29,2015,I,CH,NA,NA,NA
NA,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,SPE,1,NO,NA,PW,PW,S,W,C,C,2015-10-29,2015,2015-10-01,2015,I,HA,NA,NA,NA
NA,DUME,amphibian,Amphibia,Duttaphrynus,melanostictus,NA,COMMON INDIAN,TOAD,SPE,15,NO,NA,MG,IT,S,W,C,C,2015-10-30,2015,2015-10-28,2015,I,NY,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,200,NO,NA,SG,SG,T,C,C,C,2015-10-30,2015,2015-10-30,2015,I,NY,NA,NA,NA
NA,RAFO,amphibian,Amphibia,Rana,forreri,NA,FORRER'S GRASS,FROG,BOD,39600,NO,NA,MX,MX,T,W,C,C,2015-10-29,2015,2015-10-29,2015,I,NG,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,700,NO,NA,MY,MY,T,C,C,C,2015-10-31,2015,2015-10-31,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,800,NO,NA,SG,SG,T,W,C,C,2015-10-31,2015,2015-10-31,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1050,NO,NA,ID,ID,T,C,C,C,2015-11-01,2015,2015-11-01,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,400,NO,NA,HK,HK,T,C,C,C,2015-11-01,2015,2015-11-01,2015,I,LA,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,475,NO,NA,HK,HK,T,C,C,C,2015-11-01,2015,2015-11-01,2015,I,LA,NA,NA,NA
NA,BOOR,amphibian,Amphibia,Bombina,orientalis,NA,ORIENTAL FIREBELLY,TOAD,LIV,150,NO,NA,HK,HK,T,C,C,C,2015-11-01,2015,2015-11-01,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,250,NO,NA,ID,ID,T,C,C,C,2015-11-01,2015,2015-11-01,2015,I,LA,NA,NA,NA
NA,OOLI,amphibian,Amphibia,Occidozyga,lima,NA,JAVA,FROG,LIV,75,NO,NA,ID,ID,T,C,C,C,2015-11-01,2015,2015-11-01,2015,I,LA,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,18115,KG,NA,CN,CN,T,C,C,C,2015-11-01,2015,2015-11-04,2015,I,LA,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,18115,KG,NA,CN,CN,T,C,C,C,2015-11-01,2015,2015-11-04,2015,I,LA,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,18115,KG,NA,CN,CN,T,C,C,C,2015-11-01,2015,2015-11-04,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,100,NO,NA,SG,SG,T,C,C,C,2015-11-01,2015,2015-11-01,2015,I,LA,NA,NA,NA
NA,CNP?,amphibian,Amphibia,Cynops,sp.,NA,FIREBELLY,NEWT,LIV,1200,NO,NA,CN,HK,T,W,C,C,2015-11-01,2015,2015-11-01,2015,I,LA,NA,NA,NA
NA,****,amphibian,Amphibia,Rhinella,jimi,NA,NA,NA,SPE,500,NO,NA,BR,BR,S,W,C,C,2015-11-02,2015,2015-11-01,2015,I,AT,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,9500,KG,NA,TW,TW,T,R,C,C,2015-11-02,2015,2015-11-02,2015,I,LA,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,720,NO,NA,HK,HK,T,C,C,C,2015-11-03,2015,2015-11-03,2015,I,AT,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1200,NO,NA,SG,SG,T,W,C,C,2015-11-03,2015,2015-11-01,2015,I,CH,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,19749,KG,NA,CN,CN,T,W,C,C,2015-11-03,2015,2015-11-04,2015,I,LA,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,17680,KG,NA,CN,CN,T,C,C,C,2015-11-03,2015,2015-11-04,2015,I,LA,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,460,NO,NA,CL,CL,T,C,C,C,2015-11-04,2015,2015-11-04,2015,I,MI,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,50,NO,NA,HK,HK,T,C,C,C,2015-11-04,2015,2015-11-01,2015,I,NY,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,2800,NO,NA,EC,EC,T,C,C,C,2015-11-04,2015,2015-10-31,2015,I,NY,NA,NA,NA
NA,AGCL,amphibian,Amphibia,Agalychnis,callidryas,NA,RED-EYED LEAF,FROG,LEG,200,NO,NA,CR,CR,S,W,C,C,2015-11-04,2015,2015-10-19,2015,I,MI,NA,NA,NA
NA,PPIP,amphibian,Amphibia,Pipa,pipa,NA,SURINAM,TOAD,LIV,30,NO,NA,SR,SR,T,W,C,C,2015-11-04,2015,2015-11-04,2015,I,MI,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,38400,NO,NA,TW,TW,T,C,C,C,2015-11-04,2015,2015-11-04,2015,I,LA,NA,NA,NA
NA,RHRE,amphibian,Amphibia,Rhacophorus,reinwardtii,NA,REINWARDT'S FLYING,FROG,LIV,30,NO,NA,ID,ID,T,W,C,C,2015-11-04,2015,2015-11-04,2015,I,MI,NA,NA,NA
NA,LICA,amphibian,Amphibia,Litoria,caerulea,NA,WHITE'S TREE,FROG,LIV,120,NO,NA,ID,ID,T,W,C,C,2015-11-04,2015,2015-11-04,2015,I,MI,NA,NA,NA
NA,LIIN,amphibian,Amphibia,Litoria,infrafrenata,NA,AUSTRAL GIANT TREE,FROG,LIV,100,NO,NA,ID,ID,T,W,C,C,2015-11-04,2015,2015-11-04,2015,I,MI,NA,NA,NA
NA,LHAS,amphibian,Amphibia,Leptobrachium,hasseltii,NA,JAVA SPADEFOOT,TOAD,LIV,13,NO,NA,ID,ID,T,W,C,C,2015-11-04,2015,2015-11-04,2015,I,MI,NA,NA,NA
NA,LICA,amphibian,Amphibia,Litoria,caerulea,NA,WHITE'S TREE,FROG,LIV,271,NO,NA,ID,ID,T,W,C,C,2015-11-04,2015,2015-11-04,2015,I,MI,NA,NA,NA
NA,LIIN,amphibian,Amphibia,Litoria,infrafrenata,NA,AUSTRAL GIANT TREE,FROG,LIV,11,NO,NA,ID,ID,T,W,C,C,2015-11-04,2015,2015-11-04,2015,I,MI,NA,NA,NA
NA,RAPI,amphibian,Amphibia,Rana,pipiens,NA,NORTHERN LEOPARD,FROG,LIV,1500,NO,NA,CA,CA,T,W,C,C,2015-11-04,2015,2015-11-03,2015,I,BN,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,16329,KG,NA,CN,CN,T,C,C,C,2015-11-04,2015,2015-11-02,2015,I,LA,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,BOD,4,NO,NA,CN,HK,T,W,C,C,2015-11-05,2015,2015-11-02,2015,I,DF,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,18500,KG,NA,CN,CN,T,C,C,C,2015-11-05,2015,2015-11-08,2015,I,LA,NA,NA,NA
NA,MENA,amphibian,Amphibia,Megophrys,nasuta,NA,SPADEFOOT,TOAD,LIV,24,NO,NA,MY,MY,T,W,C,C,2015-11-05,2015,2015-11-05,2015,I,LA,NA,NA,NA
NA,LEHE,amphibian,Amphibia,Leptobrachium,hendricksoni,NA,THAI SPADEFOOT,TOAD,LIV,10,NO,NA,MY,MY,T,W,C,C,2015-11-05,2015,2015-11-05,2015,I,LA,NA,NA,NA
NA,RALU,amphibian,Amphibia,Rana,luctuosa,NA,MALAYSIAN,FROG,LIV,12,NO,NA,MY,MY,T,W,C,C,2015-11-05,2015,2015-11-05,2015,I,LA,NA,NA,NA
NA,MEGO,amphibian,Amphibia,Megophrys,sp.,NA,SPADEFOOT,TOAD,LIV,24,NO,NA,MY,MY,T,W,C,C,2015-11-05,2015,2015-11-05,2015,I,LA,NA,NA,NA
NA,PBFA,amphibian,Amphibia,Phrynomerus,bifasciatus,NA,BLACK WALKING,FROG,LIV,100,NO,NA,TG,TG,T,W,C,C,2015-11-05,2015,2015-10-30,2015,I,MI,NA,NA,NA
NA,RAFO,amphibian,Amphibia,Rana,forreri,NA,FORRER'S GRASS,FROG,SPE,3836,KG,NA,MX,MX,T,W,C,C,2015-11-05,2015,2015-11-05,2015,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,193,KG,NA,MX,MX,T,W,C,C,2015-11-05,2015,2015-11-05,2015,I,NG,NA,NA,NA
NA,RPRO,amphibian,Amphibia,Rhacophorus,prominanus,NA,JOR FLYING,FROG,LIV,3,NO,NA,MY,MY,T,W,C,C,2015-11-06,2015,2015-11-06,2015,I,MI,NA,NA,NA
NA,RAFO,amphibian,Amphibia,Rana,forreri,NA,FORRER'S GRASS,FROG,LIV,18700,NO,NA,MX,MX,E,W,C,C,2015-10-19,2015,2015-10-19,2015,I,BV,NA,NA,NA
NA,RAFO,amphibian,Amphibia,Rana,forreri,NA,FORRER'S GRASS,FROG,BOD,62550,NO,NA,MX,MX,E,W,C,C,2015-10-26,2015,2015-10-26,2015,I,BV,NA,NA,NA
NA,RAFO,amphibian,Amphibia,Rana,forreri,NA,FORRER'S GRASS,FROG,LIV,22000,NO,NA,MX,MX,E,W,C,C,2015-11-02,2015,2015-11-02,2015,I,BV,NA,NA,NA
NA,RABE,amphibian,Amphibia,Rana,berlandieri,NA,RIO GRANDE,FROG,LIV,220,NO,NA,MX,MX,E,W,C,C,2015-11-02,2015,2015-11-02,2015,I,BV,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,300,NO,NA,MX,MX,E,W,C,C,2015-11-02,2015,2015-11-02,2015,I,BV,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,17680,KG,NA,CN,CN,T,C,C,C,2015-11-06,2015,2015-11-10,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,175,NO,NA,MY,MY,T,C,C,C,2015-11-07,2015,2015-11-07,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,800,NO,NA,SG,SG,T,W,C,C,2015-11-07,2015,2015-11-07,2015,I,LA,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,350,NO,NA,HK,HK,T,C,C,C,2015-11-08,2015,2015-11-08,2015,I,LA,NA,NA,NA
NA,PACB,amphibian,Amphibia,Pachytriton,brevipes,NA,TSITOU,NEWT,LIV,100,NO,NA,HK,HK,T,C,C,C,2015-11-08,2015,2015-11-08,2015,I,LA,NA,NA,NA
NA,BOOR,amphibian,Amphibia,Bombina,orientalis,NA,ORIENTAL FIREBELLY,TOAD,LIV,75,NO,NA,HK,HK,T,C,C,C,2015-11-08,2015,2015-11-08,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1800,NO,NA,ID,ID,T,C,C,C,2015-11-08,2015,2015-11-08,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,875,NO,NA,ID,ID,T,C,C,C,2015-11-08,2015,2015-11-08,2015,I,LA,NA,NA,NA
NA,HYMB,amphibian,Amphibia,Hymenochirus,boettgeri,NA,ZAIRE DWARF CLAWED,FROG,LIV,110,NO,NA,SG,SG,T,C,C,C,2015-11-08,2015,2015-11-08,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,120,NO,NA,SG,SG,T,C,C,C,2015-11-08,2015,2015-11-08,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,75,NO,NA,SG,SG,T,W,C,C,2015-11-08,2015,2015-11-08,2015,I,LA,NA,NA,NA
NA,CNP?,amphibian,Amphibia,Cynops,sp.,NA,FIREBELLY,NEWT,LIV,740,NO,NA,CN,HK,T,W,C,C,2015-11-08,2015,2015-11-08,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1200,NO,NA,SG,SG,T,W,C,C,2015-11-08,2015,2015-11-08,2015,I,CH,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,38400,NO,NA,TW,TW,T,C,C,C,2015-11-09,2015,2015-11-10,2015,I,LA,NA,NA,NA
NA,KALO,amphibian,Amphibia,Kaloula,pulchra,NA,ASIATIC PAINTED,FROG,LIV,40,NO,NA,VN,VN,T,W,C,C,2015-11-09,2015,2015-11-09,2015,I,MI,NA,NA,NA
NA,RAER,amphibian,Amphibia,Rana,erythraea,NA,RED-EARED,FROG,LIV,30,NO,NA,VN,VN,T,W,C,C,2015-11-09,2015,2015-11-09,2015,I,MI,NA,NA,NA
